"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
764,6.358333,148.420570,
765,6.366667,148.539783,
766,6.375000,148.429276,
767,6.383333,147.989758,
768,6.391667,147.304026,
769,6.400000,146.488911,
770,6.408333,145.580459,
771,6.416667,144.567833,
772,6.425000,143.490308,
773,6.433333,142.449184,
774,6.441667,141.517878,
775,6.450000,140.669597,
776,6.458333,139.817268,
777,6.466667,138.920894,
778,6.475000,138.041498,
779,6.483333,137.288711,
780,6.491667,136.722331,
781,6.500000,136.300790,
782,6.508333,135.917652,
783,6.516667,135.498989,
784,6.525000,135.081932,
785,6.533333,134.789478,
786,6.541667,134.701541,
787,6.550000,134.746824,
788,6.558333,134.750282,
789,6.566667,134.609773,
790,6.575000,134.410782,
791,6.583333,134.339130,
792,6.591667,134.482932,
793,6.600000,134.743786,
794,6.608333,134.941970,
795,6.616667,134.981150,
796,6.625000,134.900716,
797,6.633333,134.801117,
798,6.641667,134.754848,
799,6.650000,134.775930,
800,6.658333,134.823725,
801,6.666667,134.813465,
802,6.675000,134.656582,
803,6.683333,134.334443,
804,6.691667,133.938460,
805,6.700000,133.615473,
806,6.708333,133.458857,
807,6.716667,133.450524,
808,6.725000,133.501411,
809,6.733333,133.536174,
810,6.741667,133.539813,
811,6.750000,133.540948,
812,6.758333,133.567194,
813,6.766667,133.616356,
814,6.775000,133.662687,
815,6.783333,133.690215,
816,6.791667,133.720820,
817,6.800000,133.800684,
818,6.808333,133.945014,
819,6.816667,134.094763,
820,6.825000,134.144848,
821,6.833333,134.035212,
822,6.841667,133.821810,
823,6.850000,133.651056,
824,6.858333,133.648918,
825,6.866667,133.819036,
826,6.875000,134.038830,
827,6.883333,134.154904,
828,6.891667,134.095881,
829,6.900000,133.915506,
830,6.908333,133.745437,
831,6.916667,133.705417,
832,6.925000,133.833958,
833,6.933333,134.071353,
834,6.941667,134.295672,
835,6.950000,134.393109,
836,6.958333,134.322707,
837,6.966667,134.131897,
838,6.975000,133.915611,
839,6.983333,133.760813,
840,6.991667,133.719570,
841,7.000000,133.802861,
842,7.008333,133.968455,
843,7.016667,134.121416,
844,7.025000,134.167433,
845,7.033333,134.095102,
846,7.041667,133.996549,
847,7.050000,133.983100,
848,7.058333,134.076304,
849,7.066667,134.195855,
850,7.075000,134.256679,
851,7.083333,134.256706,
852,7.091667,134.251832,
853,7.100000,134.261409,
854,7.108333,134.239710,
855,7.116667,134.159582,
856,7.125000,134.092781,
857,7.133333,134.155007,
858,7.141667,134.357018,
859,7.150000,134.549014,
860,7.158333,134.554297,
861,7.166667,134.357249,
862,7.175000,134.132006,
863,7.183333,134.071364,
864,7.191667,134.202398,
865,7.200000,134.384759,
866,7.208333,134.470863,
867,7.216667,134.440093,
868,7.225000,134.382780,
869,7.233333,134.391187,
870,7.241667,134.488050,
871,7.250000,134.636930,
872,7.258333,134.780403,
873,7.266667,134.856326,
874,7.275000,134.806304,
875,7.283333,134.611316,
876,7.291667,134.338508,
877,7.300000,134.133886,
878,7.308333,134.128730,
879,7.316667,134.326234,
880,7.325000,134.581241,
881,7.333333,134.707967,
882,7.341667,134.622524,
883,7.350000,134.391841,
884,7.358333,134.157925,
885,7.366667,134.022733,
886,7.375000,133.995310,
887,7.383333,134.022518,
888,7.391667,134.051931,
889,7.400000,134.068280,
890,7.408333,134.081991,
891,7.416667,134.094853,
892,7.425000,134.089257,
893,7.433333,134.057966,
